ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
6149,-0.616090400073,-inf,-inf,-1.23792874751,-1.77216820907
6150,-0.769140340244,-4.3477645998,-2.82185728094,-1.07277512188,-2.10291700207
6151,-1.19591063647,-4.31965527112,-2.81796926738,-1.56684703698,-0.877459953696
6152,-inf,-inf,-1.23645158969,-2.97733756383,-0.417549545608
6153,-0.596674850303,-inf,-3.32407752196,-1.40523482121,-1.78352180052
6154,-1.19690117166,-inf,-3.09318549762,-0.630528198947,-2.11857170338
6155,-inf,-inf,-0.419705888532,-1.58766289871,-1.97791694519
6156,-0.0705294270894,-inf,-inf,-inf,-2.6867827062
6157,-0.639982659499,-inf,-3.99903438242,-3.91202300543,-0.833869856524
6158,-0.0733280745717,-inf,-inf,-3.3280646586,-3.35694164464
6159,-3.73539946975,-inf,-1.45023200462,-1.60645894847,-0.614291990894
6160,-inf,-inf,-5.0106352941,-2.62416871712,-0.0824762218242
6161,-0.117412189613,-inf,-inf,-3.33116000883,-2.58986990795
6162,-0.527632742082,-inf,-2.0456254277,-inf,-1.27046629231
6163,-0.577096110112,-inf,-inf,-1.2523934513,-1.87958459455
6164,-0.639982659499,-inf,-3.99903438242,-3.91202300543,-0.833869856524
6165,-inf,-inf,-1.85153316905,-0.170783908017,-inf
6166,-0.997436987388,-inf,-2.37168532137,-1.04138800634,-1.68800108885
6167,-0.82098055207,-inf,-2.71557846752,-0.820412531606,-2.92651720453
6168,-0.59923658111,-inf,-inf,-inf,-0.796799753873
6169,-0.987029822854,-inf,-2.61500507607,-2.5207800282,-0.747067645061
6170,-inf,-inf,-inf,-inf,0.0
6171,-2.66102891275,-inf,-2.6387193303,-1.93244205965,-0.337044848104
6172,-0.917048003892,-inf,-3.86497143381,-0.981668117585,-1.5864359224
6173,-1.03416305723,-inf,-inf,-0.439317399913,-inf
6174,-0.777766301246,-inf,-inf,-1.35027835576,-1.26797531394
6175,-1.06430320432,-inf,-inf,-inf,-0.42307140843
6176,0.0,-inf,-inf,-inf,-inf
6177,-0.51522918068,-4.68657149509,-4.05840830756,-1.62244922205,-1.72189578789
6178,-inf,-2.48602415244,-inf,-inf,-0.0869098477368
6179,-1.54027838817,-inf,-4.60517018599,-0.356113876877,-2.5864648795
6180,-1.71406735648,-2.7824975806,-2.11852229626,-inf,-0.449768979765
6181,-1.28273148604,-inf,-3.66390879122,-0.903998244709,-1.23051648435
6182,-0.489531764652,-inf,-3.26001572997,-1.7707966854,-1.72315799388
6183,-0.619331172815,-inf,-inf,-0.961978674588,-2.53124840525
6184,-0.168188329412,-inf,-inf,-3.03106871904,-2.23922233671
6185,-0.616186139424,-7.93737469616,-7.2442275156,-inf,-0.778860698834
6186,-0.508312544684,-inf,-inf,-1.32974718226,-2.01031763453
6187,-0.988110605985,-inf,-2.49378532514,-1.75654506927,-0.9875623307
6188,-0.761018232542,-inf,-0.629591284898,-inf,-inf
6189,-2.52909615598,-1.81504882943,-1.35112569749,-inf,-0.696170963973
6190,-0.499126101929,-inf,-3.39763941811,-1.60386483517,-1.84282631258
6191,-inf,-inf,-1.48869629474,-4.67416305748,-0.267879445156
6192,-inf,-7.93737469616,-7.2442275156,-4.60517018599,-0.0111331729923
6193,-0.283312106103,-inf,-inf,-2.47371959507,-1.81741867958
6194,-1.15869740953,-inf,-inf,-1.35207422987,-0.850029987847
6195,-0.738850053845,-inf,-4.17383639393,-1.08211015676,-1.78340839992
6196,-2.77246174617,-inf,-1.20488626361,-0.735421142115,-1.84223784561
6197,-inf,-inf,-2.41977474721,-3.02685723924,-0.147815058532
6198,-0.0859159755603,-inf,-inf,-4.8554381218,-2.59638257617
6199,-inf,-inf,-2.05255838145,-inf,-0.13743152718
6200,-7.0649408625,-4.60517018599,-1.90296018205,-2.07271159427,-0.336627458037
6201,-1.04723692397,-inf,-4.07893551337,-0.964735463692,-1.38196558673
6202,-inf,-inf,-inf,-inf,0.0
6203,-0.903045505124,-inf,-3.1700856607,-2.76462055259,-0.714030391476
6204,-1.23312375324,-inf,-0.99148904182,-inf,-1.08590762153
6205,-inf,-inf,-1.80756114996,-inf,-0.179190964381
6206,-0.914572409946,-5.66231290457,-2.85172445842,-1.18887831576,-1.45444363226
6207,-0.857657105336,-inf,-2.93911071948,-1.33315112574,-1.34981819083
6208,-0.596674850303,-inf,-3.32407752196,-1.40523482121,-1.78352180052
6209,-0.867500567705,-inf,-3.90769960466,-inf,-0.579973248661
6210,-0.39550628539,-4.83350658875,-3.76817744125,-1.76548708537,-2.08341065319
6211,-0.128228641461,-inf,-inf,-3.53108305613,-2.39607660652
6212,-inf,-inf,-1.09163667493,-1.61864685152,-0.763212055008
6213,-2.77246174617,-inf,-1.20488626361,-0.735421142115,-1.84223784561
6214,-inf,-inf,-6.21460809842,-4.60517018599,-0.0120725812343
6215,-0.562118918154,-2.99573227355,-inf,-inf,-0.967584026262
6216,-1.19591063647,-4.31965527112,-2.81796926738,-1.56684703698,-0.877459953696
6217,-2.01292175943,-inf,-1.95723766128,-0.586472094763,-1.77863896107
6218,-inf,-1.75190911908,-inf,-inf,-0.190485799443
6219,-inf,-inf,-inf,-inf,0.0
6220,-1.43364290758,-inf,-inf,-2.05282760434,-0.456984956015
6221,-inf,-inf,-inf,-inf,0.0
6222,-0.109984789659,-inf,-inf,-3.13711211838,-2.80108261276
6223,-inf,-3.4857760882,-1.76943689429,-inf,-0.224468064284
6224,-0.204312780475,-inf,-inf,-inf,-1.68852089526
6225,-0.527863673235,-inf,-inf,-2.16075635507,-1.22112470624
6226,-4.81027683519,-inf,-1.40560663247,-5.75884225184,-0.296411557469
6227,-0.429091169287,-inf,-inf,-2.38543627417,-1.35926060198
6228,-0.301394710009,-inf,-inf,-4.19970507788,-1.40562281514
6229,-0.94416842655,-inf,-2.7736351937,-1.12088513063,-1.50250765724
6230,-0.87137151474,-6.80239476332,-3.83811797594,-5.0935229539,-0.592684679577
6231,-0.39550628539,-4.83350658875,-3.76817744125,-1.76548708537,-2.08341065319
6232,-0.399965665435,-inf,-3.41266092669,-1.76860348577,-2.07042222669
6233,-1.24665278831,-inf,-2.78756894044,-1.6625157836,-0.773700928202
6234,-0.100489447488,-inf,-inf,-inf,-2.34752656088
6235,-3.20852491403,-inf,-1.54944826682,-1.0440017354,-0.928424988159
6236,-0.522651403005,-inf,-inf,-1.91712539002,-1.34697876232
6237,-0.120270687167,-inf,-inf,-inf,-2.17754305644
6238,-0.297426177115,-inf,-inf,-1.36361694065,-6.47697236289
6239,-inf,-5.28256900958,-0.645415777739,-inf,-0.754009925964
6240,-0.275314423643,-inf,-2.33132756186,-2.30091981367,-3.13883311719
6241,-1.01415309569,-inf,-1.99316546942,-0.93702171508,-2.21426158093
6242,-inf,-inf,-inf,-inf,0.0
6243,-0.914572409946,-5.66231290457,-2.85172445842,-1.18887831576,-1.45444363226
6244,-inf,-1.88585609997,-2.7540941396,-inf,-0.24253765817
6245,-1.19591063647,-4.31965527112,-2.81796926738,-1.56684703698,-0.877459953696
6246,-0.139142260615,-inf,-inf,-inf,-2.04102298162
6247,-1.19591063647,-4.31965527112,-2.81796926738,-1.56684703698,-0.877459953696
6248,-0.0733280745717,-inf,-inf,-3.3280646586,-3.35694164464
6249,-1.24665278831,-inf,-2.78756894044,-1.6625157836,-0.773700928202
6250,-0.185759217693,-inf,-inf,-inf,-1.77474622419
6251,-0.556487155159,-inf,-inf,-1.46649022737,-1.62940110948
6252,-0.914572409946,-5.66231290457,-2.85172445842,-1.18887831576,-1.45444363226
6253,-inf,-inf,-0.746547957287,-inf,-0.642454066244
6254,-5.0106352941,-3.61191841298,-0.0801260444793,-4.78749174278,-3.35240721749
6255,-0.461758610893,-inf,-4.19348043994,-1.51780624401,-1.99849079393
6256,-0.330366145272,-inf,-inf,-1.95885743411,-1.96382977898
6257,-0.15092180032,-inf,-inf,-2.64600700892,-2.67146026957
6258,-0.51522918068,-4.68657149509,-4.05840830756,-1.62244922205,-1.72189578789
6259,-inf,-inf,-0.746547957287,-inf,-0.642454066244
6260,-inf,-4.99001600689,-0.348179387557,-4.75470191996,-1.27793833648
6261,-3.33351635199,-3.91202300543,-3.05455764858,-4.60517018599,-0.119697281168
6262,-0.11198473136,-inf,-inf,-4.50193269758,-2.35541067006
6263,-0.667833126073,-inf,-4.71155499619,-2.78289398521,-0.876273707057
6264,-0.703446681035,-inf,-inf,-1.68363793353,-1.1412292387
6265,-0.729177528839,-inf,-1.57645507185,-2.23684682741,-1.58868860807
6266,-1.06430320432,-inf,-inf,-inf,-0.42307140843
6267,-2.13523977151,-inf,-1.50066539212,-inf,-0.417332218408
6268,-1.19591063647,-4.31965527112,-2.81796926738,-1.56684703698,-0.877459953696
6269,-0.928450400869,-inf,-inf,-0.941637215298,-1.53783565375
6270,-inf,-3.4857760882,-1.76943689429,-inf,-0.224468064284
6271,-0.309948487978,-inf,-inf,-1.55382808551,-2.8990005982
6272,-0.149043672838,-inf,-inf,-3.36989123008,-2.26264220469
6273,-1.01023297855,-3.2757167506,-2.56756882229,-inf,-0.651325528226
6274,-inf,-inf,-inf,-inf,0.0
6275,-2.92671155424,-inf,-1.68444732649,-1.48829996092,-0.625256773286
6276,-0.77390862374,-inf,-inf,-inf,-0.618423560289
6277,-0.57436808688,-5.61244145075,-3.68922165684,-1.508986282,-1.67578169957
6278,-0.57436808688,-5.61244145075,-3.68922165684,-1.508986282,-1.67578169957
6279,-inf,-inf,-1.53751296254,-inf,-0.241963208878
6280,-1.34778879117,-3.35492280561,-2.19901324858,-inf,-0.520267965698
6281,-0.609358137699,-inf,-3.13319723442,-1.30189563331,-1.96108014121
6282,-0.735042098029,-5.18414059228,-4.4005182296,-1.10902382617,-1.75586251516
6283,-0.373184483635,-inf,-inf,-inf,-1.16647857138
6284,-0.508312544684,-inf,-inf,-1.32974718226,-2.01031763453
6285,-0.891598119284,-inf,-inf,-inf,-0.527632742082
6286,-1.26329083208,-4.05990440538,-3.09928583673,-0.75499129307,-1.68777176401
6287,-0.605763265595,-inf,-2.44575347131,-2.3367223563,-1.30549803076
6288,-2.01181821878,-3.09202093955,-inf,-1.75845960626,-0.433040000969
6289,-1.22904097135,-5.99146454711,-3.06472514504,-inf,-0.418154826739
6290,-0.128228641461,-inf,-inf,-3.53108305613,-2.39607660652
6291,0.0,-inf,-inf,-inf,-inf
6292,-0.67433179877,-inf,-0.921749325871,-3.41954652033,-2.81418663098
6293,-inf,-inf,-4.5538768916,-inf,-0.0105821093305
6294,-0.562118918154,-inf,-inf,-inf,-0.843970070295
6295,-1.21915961629,-inf,-2.51378991699,-0.612848645496,-2.50402167533
6296,-0.57436808688,-5.61244145075,-3.68922165684,-1.508986282,-1.67578169957
6297,-1.21045033732,-inf,-2.74141398643,-0.670279203242,-2.07232974776
6298,-0.496036308067,-inf,-4.91963961764,-1.66464032333,-1.63732317114
6299,-0.118547121994,-inf,-inf,-3.11847549123,-2.69465775454
6300,-inf,-inf,-2.25870287687,-inf,-0.110357343485
6301,-0.421643993027,-inf,-inf,-2.75853491468,-1.2706543882
6302,-1.07880966137,-inf,-inf,-inf,-0.415515443962
6303,-1.231237967,-inf,-2.68912919331,-0.630918990355,-2.22537971506
6304,-1.18645126243,-inf,-inf,-0.646341640189,-1.76762441173
6305,-0.399965665435,-inf,-3.41266092669,-1.76860348577,-2.07042222669
6306,-0.407767287172,-inf,-inf,-1.52130686377,-2.15037824069
6307,-0.204312780475,-inf,-inf,-inf,-1.68852089526
6308,-0.907214300744,-inf,-3.29811391255,-2.00815521793,-0.855280253613
6309,-1.14180271101,-inf,-2.44764306054,-0.753071810976,-2.09279407828
6310,-0.223148511644,-inf,-inf,-1.63620161667,-5.24274751539
6311,-inf,-3.98121290931,-1.68993572689,-1.00177747182,-0.844948455121
6312,-0.138894239992,-inf,-inf,-inf,-2.04268593092
6313,-0.88656865915,-inf,-3.9817857734,-1.59335412526,-1.0050190526
6314,-0.0733280745717,-inf,-inf,-3.3280646586,-3.35694164464
6315,-inf,-inf,-2.74835034065,-inf,-0.0661754948449
6316,-0.109984789659,-inf,-inf,-3.13711211838,-2.80108261276
6317,-0.666829872243,-2.81341071676,-4.60517018599,-1.79175946923,-1.38629436112
6318,-0.616186139424,-inf,-inf,-1.27694182419,-1.70864456252
6319,-4.60517018599,-inf,-1.58155885802,-1.1119968347,-0.78648208418
6320,-0.57436808688,-5.61244145075,-3.68922165684,-1.508986282,-1.67578169957
6321,-2.56947408326,-2.16586059061,-1.8986516147,-inf,-0.417027894829
6322,-0.0214403312379,-inf,-inf,-inf,-3.85318250541
6323,-0.922992131564,-inf,-3.5842509375,-2.04521124472,-0.808420478656
6324,-inf,-inf,-2.85142931153,-inf,-0.0594970665225
6325,-inf,-3.13470444693,-2.47734011862,-1.50620148656,-0.429598363459
6326,-0.555955827104,-inf,-inf,-4.67416305748,-0.874326532775
6327,-1.87066844031,-inf,-inf,-1.84767354974,-0.373420180936
6328,-1.07877244195,-3.2426141638,-3.21359244867,-1.64442434904,-0.947806940483
6329,-0.092775679022,-inf,-inf,-inf,-2.42359997967
6330,0.0,-inf,-inf,-inf,-inf
6331,-0.609358137699,-inf,-3.13319723442,-1.30189563331,-1.96108014121
6332,-0.576888456861,-inf,-2.067512247,-2.06976091555,-1.68394205175
6333,-1.74951775437,-inf,-1.39748998041,-1.53728955523,-1.0107042401
6334,-2.13523977151,-inf,-1.50066539212,-inf,-0.417332218408
6335,-0.499126101929,-inf,-3.39763941811,-1.60386483517,-1.84282631258
6336,-0.667833126073,-inf,-4.71155499619,-2.78289398521,-0.876273707057
6337,-inf,-inf,-4.55638002182,-inf,-0.0105555139395
6338,-2.58330235101,-inf,-3.46291180636,-0.219229424183,-2.40794560865
6339,-1.27865314277,-inf,-2.79912317532,-1.03259377173,-1.18861665238
6340,-0.57436808688,-5.61244145075,-3.68922165684,-1.508986282,-1.67578169957
6341,-0.237898724317,-inf,-inf,-inf,-1.55250253884
6342,-1.18331913476,-inf,-2.50187226443,-1.83935202246,-0.792111212829
6343,-2.27474098745,-inf,-2.40065763161,-0.923288568253,-0.893288542531
6344,-1.87066844031,-inf,-inf,-1.84767354974,-0.373420180936
6345,-1.34778879117,-3.35492280561,-2.19901324858,-inf,-0.520267965698
6346,-1.21045033732,-inf,-2.74141398643,-0.670279203242,-2.07232974776
6347,-0.321293573148,-inf,-inf,-inf,-1.29174926468
6348,-2.56947408326,-2.16586059061,-1.8986516147,-inf,-0.417027894829
6349,-0.332276318045,-inf,-inf,-inf,-1.2633304425
6350,-0.613403055018,-inf,-2.76703803183,-0.927232478993,-inf
6351,-1.04931127877,-inf,-2.19610495203,-1.58075581929,-1.10031544524
6352,-0.636358687292,-inf,-2.67954505621,-1.09096669641,-2.71359472956
6353,-0.57436808688,-5.61244145075,-3.68922165684,-1.508986282,-1.67578169957
6354,-0.79589728695,-inf,-8.43381158248,-2.49571185187,-0.763207815579
6355,-inf,-3.47108350913,-3.44447065092,-4.95589836637,-0.0726209521278
6356,-1.04931127877,-inf,-2.19610495203,-1.58075581929,-1.10031544524
6357,-inf,-inf,-2.1713437221,-inf,-0.121065751955
6358,-0.735042098029,-5.18414059228,-4.4005182296,-1.10902382617,-1.75586251516
6359,-2.10844690402,-inf,-1.38298371903,-inf,-0.465621945268
6360,-0.835222205084,-2.07722400002,-inf,-1.90638055109,-1.22988193385
6361,-inf,-inf,-0.861565832185,-5.29831736655,-0.557742543554
6362,-0.268216752894,-inf,-inf,-1.86434138851,-2.52248719106
6363,-inf,-inf,-3.30588720186,-2.14639567648,-0.166729462034
6364,-inf,-6.40465170131,-3.0468129377,-0.752974723081,-0.73423468559
6365,-0.893016855021,-inf,-2.16915928664,-2.46984161382,-0.937235132124
6366,-1.01415309569,-inf,-1.99316546942,-0.93702171508,-2.21426158093
6367,-0.335200438413,-inf,-inf,-2.95953396751,-1.45687903424
6368,-0.421643993027,-inf,-inf,-2.75853491468,-1.2706543882
6369,-inf,-inf,-1.84750746419,-inf,-0.17153542612
6370,-0.0481655127337,-inf,-inf,-inf,-3.05709811251
6371,-inf,-inf,-1.62531546073,-1.72623928722,-0.469686796326
6372,-1.75014274563,-inf,-inf,-0.693149178564,-1.12008562151
6373,-0.332276318045,-inf,-inf,-inf,-1.2633304425
6374,-0.75818822411,-inf,-3.78243679665,-1.08036507469,-1.776397376
6375,-2.41968640431,-2.83630830612,-1.51378645855,-inf,-0.458338104258
6376,-0.88656865915,-inf,-3.9817857734,-1.59335412526,-1.0050190526
6377,-0.330474172535,-inf,-inf,-2.54162699097,-1.59613237278
6378,-0.616186139424,-7.93737469616,-7.2442275156,-inf,-0.778860698834
6379,-1.24665278831,-inf,-2.78756894044,-1.6625157836,-0.773700928202
6380,-0.114823421642,-inf,-inf,-4.2081067188,-2.3687041381
6381,-inf,-6.44571981939,-3.46003788169,-0.677164476053,-0.778860698834
6382,-0.268216752894,-inf,-inf,-1.86434138851,-2.52248719106
6383,-inf,-inf,-4.37254789072,-3.21887582487,-0.0540539938445
6384,-0.461758610893,-inf,-4.19348043994,-1.51780624401,-1.99849079393
6385,-0.772306499184,-inf,-2.59581174785,-1.20429248323,-1.81054957304
6386,-0.109984789659,-inf,-inf,-3.13711211838,-2.80108261276
6387,-0.00739570196113,-8.24275634571,-7.54960916515,-7.54960916515,-5.10726212979
6388,-inf,-inf,-4.70167155116,-inf,-0.009121561823
6389,-0.893016855021,-inf,-2.16915928664,-2.46984161382,-0.937235132124
6390,-inf,-inf,-2.4304184645,-2.74887219562,-0.16487464319
6391,-0.145989627547,-4.60517018599,-4.60517018599,-5.0106352941,-2.21487951257
6392,-3.45249067605,-inf,-4.73237244356,-3.71135230997,-0.0671196271053
6393,-0.335200438413,-inf,-inf,-2.95953396751,-1.45687903424
6394,-0.51522918068,-4.68657149509,-4.05840830756,-1.62244922205,-1.72189578789
6395,-0.537832628404,-inf,-3.91965604889,-1.45807595648,-1.81121212294
6396,-0.178599812444,-inf,-inf,-2.80491072571,-2.2725675479
6397,-inf,-inf,-1.70178819136,-0.917402460727,-0.872065012793
6398,-0.39550628539,-4.83350658875,-3.76817744125,-1.76548708537,-2.08341065319
6399,-0.117412189613,-inf,-inf,-3.33116000883,-2.58986990795
6400,-0.905622426666,-inf,-2.69475806693,-1.13324354545,-1.57908365513
6401,-1.51705408816,-inf,-1.72508038359,-0.894166261216,-1.64229321359
6402,-1.31915866055,-inf,-3.50091365392,-0.630300006652,-1.77173332551
6403,-0.57436808688,-5.61244145075,-3.68922165684,-1.508986282,-1.67578169957
6404,-1.59343704723,-inf,-3.3109727143,-2.53807309535,-0.383789380957
6405,-1.01060141135,-inf,-inf,-0.517514611917,-3.21887582487
6406,-1.231237967,-inf,-2.68912919331,-0.630918990355,-2.22537971506
6407,-0.407767287172,-inf,-inf,-1.52130686377,-2.15037824069
6408,-0.987029822854,-inf,-2.61500507607,-2.5207800282,-0.747067645061
6409,-inf,-inf,-inf,-0.86337506197,-0.547725271254
6410,-1.34778879117,-3.35492280561,-2.19901324858,-inf,-0.520267965698
6411,-0.00803217169726,-inf,-inf,-inf,-4.8283137373
6412,-0.294035993254,-inf,-inf,-inf,-1.36747129971
6413,-0.510825623766,-inf,-2.74897035985,-2.05526398622,-1.57047080401
6414,-1.21270574452,-inf,-4.10613033222,-1.04234690659,-1.09807956261
6415,-inf,-inf,-2.30352273801,-inf,-0.105256387127
6416,-1.19591063647,-4.31965527112,-2.81796926738,-1.56684703698,-0.877459953696
6417,-0.997436987388,-inf,-2.37168532137,-1.04138800634,-1.68800108885
6418,-0.605763265595,-inf,-2.44575347131,-2.3367223563,-1.30549803076
6419,-1.53607547734,-inf,-2.61188018617,-0.788277292985,-1.35964395412
6420,-1.24665278831,-inf,-2.78756894044,-1.6625157836,-0.773700928202
6421,-0.59923658111,-inf,-5.29831736655,-inf,-0.80795388067
6422,-0.0999658707331,-inf,-inf,-inf,-2.35249303165
6423,-2.37792915045,-inf,-1.63087132075,-1.07106369953,-0.997352259271
6424,-0.283312106103,-inf,-inf,-2.47371959507,-1.81741867958
6425,-0.537832628404,-inf,-3.91965604889,-1.45807595648,-1.81121212294
6426,-inf,-inf,-4.12849244965,-0.814346760248,-0.61440201763
6427,-0.739304629852,-inf,-4.26398555229,-1.25102045801,-1.50383772406
6428,0.0,-inf,-inf,-inf,-inf
6429,-4.86753445046,-inf,-inf,-0.526466839065,-0.912250384159
6430,-5.29831736655,-inf,-0.813057477233,-5.40367788221,-0.60330647656
6431,-2.43411477979,-inf,-3.81671282562,-6.39692965522,-0.118042809654
6432,-0.0481655127337,-inf,-inf,-inf,-3.05709811251
6433,-0.39550628539,-4.83350658875,-3.76817744125,-1.76548708537,-2.08341065319
6434,-0.108839059524,-inf,-inf,-inf,-2.27181100361
6435,-1.23137833093,-inf,-inf,-2.30098082105,-0.497663517656
6436,-inf,-3.61186316044,-3.74767044313,-inf,-0.0518977796889
6437,-1.34571622945,-inf,-2.97530262217,-inf,-0.373073172568
6438,-inf,-inf,-1.96815009334,-inf,-0.150491638966
6439,-inf,-2.36268901706,-inf,-inf,-0.0988999486549
6440,-0.499126101929,-inf,-3.39763941811,-1.60386483517,-1.84282631258
6441,-inf,-inf,-1.63443169613,-4.05960834595,-0.238662056683
6442,-inf,-inf,-0.0640053299759,-3.91202300543,-3.1700856607
6443,-inf,-1.17318190583,-1.22134505405,-inf,-0.92688233973
6444,-0.735042098029,-5.18414059228,-4.4005182296,-1.10902382617,-1.75586251516
6445,-inf,-4.60517018599,-0.0512932943876,-inf,-3.21887582487
6446,-inf,-2.36043951057,-3.28627677095,-2.92958630097,-0.204801155313
6447,-0.39550628539,-4.83350658875,-3.76817744125,-1.76548708537,-2.08341065319
6448,-0.57436808688,-5.61244145075,-3.68922165684,-1.508986282,-1.67578169957
6449,-0.110893820494,-inf,-inf,-inf,-2.25411667704
6450,-1.00405301277,-inf,-inf,-1.43940517494,-0.924978788361
6451,0.0,-inf,-inf,-inf,-inf
6452,-0.39550628539,-4.83350658875,-3.76817744125,-1.76548708537,-2.08341065319
6453,-0.215724633128,-inf,-inf,-inf,-1.63967655267
6454,-1.15840550982,-inf,-inf,-1.57199765352,-0.737342410634
6455,-1.25325968533,-inf,-inf,-0.801800778227,-1.32460847588
6456,-0.609358137699,-inf,-3.13319723442,-1.30189563331,-1.96108014121
6457,-0.914572409946,-5.66231290457,-2.85172445842,-1.18887831576,-1.45444363226
6458,-0.0893853482106,-inf,-inf,-inf,-2.45915829091
6459,-0.519308471294,-5.03451882808,-3.57982178856,-4.60517018599,-1.01976917008
6460,-inf,-1.94190777686,-inf,-inf,-0.154819302036
6461,-0.888448736036,-inf,-5.96070893119,-2.42721420964,-0.697464070724
6462,-1.75533570418,-4.25686349172,-inf,-2.50510935711,-0.312907631266
6463,-0.438523843659,-inf,-1.1812048715,-3.63028528985,-3.83530145657
6464,-inf,-inf,-1.21032494301,-0.80976306573,-1.35892778094
6465,-0.456604630631,-inf,-inf,-1.81667365827,-1.58961729993
6466,-0.381574210534,-inf,-inf,-inf,-1.14817775331
6467,-0.493437778425,-inf,-inf,-2.91670324532,-1.0925379445
